coe1,coe2,coe3,coe4,coe5,coe6,coe7,coe8,coe9,coe10,coe11,coe12,coe13
-259.57062,83.733765,-26.884922,44.077194,-12.05386,6.020028,-4.562445,4.120254,21.9295,-14.239688,5.0378346,2.4710426,-1.2421689
-260.19702,85.6679,-25.652943,48.43683,-14.840266,6.9084187,-5.222663,3.233236,19.744844,-12.3186,4.7525344,7.722865,4.007614
-258.27335,86.51852,-21.384356,51.239304,-14.118992,6.7053413,-4.361706,1.8574659,25.177702,-15.512931,1.8301996,3.4422607,0.699995
-261.04974,85.44437,-19.263653,51.803764,-12.683904,3.5490808,-4.11695,3.9453142,28.46812,-14.598215,5.567851,2.4486485,-2.4701998
-263.1271,87.85631,-18.70905,47.043663,-7.0068893,6.0119905,-3.7356384,1.5862024,27.986927,-12.616703,7.66735,0.36786586,-6.36945
-258.6857,82.42461,-20.803434,40.62381,-4.465347,8.23999,-5.984009,-1.3444873,22.871162,-12.788887,4.619168,4.971427,-4.531042
-250.45013,82.43564,-21.767317,46.2499,-5.123217,4.2443695,-2.3505733,2.9575472,22.747375,-12.397131,1.0974457,1.8099828,-6.264567
-255.62564,82.58252,-18.93388,46.51708,-7.883688,1.0056027,-3.9314044,3.9358616,24.210537,-10.32941,4.2543526,1.5995828,-6.625683
-255.08165,81.75877,-19.663242,45.32486,-8.972115,1.0637953,-1.7345712,2.5823956,21.321003,-9.965324,3.493032,0.6102613,-6.479925
-253.0515,81.22003,-20.993246,45.985588,-8.221273,3.1538382,5.658841,4.816096,21.86216,-11.298416,1.8751094,-0.69721866,-1.1326493
-251.14886,83.1493,-23.53398,47.816265,-7.2293673,0.13633394,2.500593,1.9983342,19.96509,-15.26163,2.677528,-2.6917748,-3.500561
-258.71387,81.0876,-23.379383,45.372425,-7.8219366,1.1677375,-3.1697743,0.22243404,16.89575,-14.998119,6.0164566,3.765802,-1.3344173
-260.6253,84.31185,-23.4085,48.9543,-2.1671762,7.264622,-1.8813945,0.009612128,17.187227,-18.153854,5.770871,4.1334352,5.154145
-259.52887,85.15999,-27.21172,49.99736,-3.003829,6.6298237,0.7494539,-2.1405044,19.380013,-16.8936,9.612597,3.5312304,5.209877
-258.55887,83.097015,-27.604595,43.796425,-8.358187,5.6373396,-7.289735,-2.000915,20.569675,-14.9717455,7.5954742,5.5160813,-0.7924502
-261.45056,82.608185,-28.698181,40.7325,-13.304756,7.829199,-7.8021407,-3.1246328,23.215668,-15.6896515,1.5941515,4.5223618,0.46290138
-259.5988,84.50162,-30.773684,44.55513,-15.637706,4.7286253,-2.7650752,1.1148007,22.285095,-15.4905615,-0.21621501,0.8142519,-0.7524595
-260.3098,82.970245,-25.4479,46.74344,-10.141752,0.4811256,-2.2312555,1.4429747,22.420536,-19.132113,4.2292066,3.3427072,-3.5340495
-258.8586,83.351906,-22.986614,43.349396,-7.319014,0.56774044,-2.366102,2.2416818,26.047482,-18.993797,4.025289,1.9410388,-1.4411802
-258.36185,90.69174,-24.729189,46.06653,-7.4026337,4.3878245,0.7787002,0.9194131,25.362442,-13.1675,9.4038315,-0.43503222,2.6717262
-260.39572,91.9371,-24.41629,48.2631,-8.351596,1.9858133,-1.1561542,2.2714963,25.276794,-14.034283,11.939953,-1.0266236,-0.6007842
-258.81024,91.11675,-23.213127,46.895298,-7.1409855,0.81407416,-3.1208587,4.348791,26.546352,-13.516388,9.2816925,0.23980987,-4.479779
-262.29297,86.00021,-28.916403,43.791508,-7.5478225,2.2854471,-5.0201616,1.3249707,29.121756,-8.896042,7.9296904,2.0017047,-9.820447
-261.13574,84.89748,-28.428127,45.54406,-12.734518,0.80166376,-2.8620284,2.9656444,26.216413,-10.403905,11.880843,6.4224324,-9.880501
-259.5749,85.26829,-24.324368,43.446598,-11.114822,5.99959,-0.48539704,1.3847667,27.088425,-13.377995,7.638282,3.0030437,-6.943199
-263.75146,81.35936,-20.289566,44.92756,-7.395134,6.9732237,-2.3921113,-0.12026816,22.809011,-13.385109,6.064484,-0.66413105,-6.395563
-264.70346,79.057236,-24.503109,42.64475,-8.146203,5.9553504,3.072938,2.2139654,23.691196,-10.771155,8.293198,-3.3228586,-7.484284
-255.58444,82.48413,-24.727028,41.09984,-11.840965,7.4651117,5.8573008,5.6145434,25.473541,-10.360993,3.556195,-4.1727576,-9.733692
-250.42853,85.47502,-26.931469,39.077797,-13.521345,7.4933004,5.2674627,2.054111,25.815048,-9.860773,5.677161,-2.434784,-8.139698
-257.95663,82.867004,-29.05923,41.18033,-11.708557,6.4345703,0.11492491,-0.49590194,25.596474,-6.909354,9.84605,-0.26473784,-8.035247
-259.62695,85.542366,-27.5456,49.299553,-8.177038,9.840986,-2.4002438,0.1917479,27.565163,-9.6192255,11.571069,2.953431,-4.533706
-256.0934,87.92018,-24.511662,44.66207,-8.273323,4.8721666,-3.415394,0.51770586,25.467663,-8.319528,8.68724,5.544937,2.2251964
-256.51447,88.75722,-23.24349,41.88762,-11.0873165,1.2439202,-5.630816,-0.49712482,22.150782,-13.658642,1.4851022,2.0519357,1.0126929
-255.74377,87.45032,-21.14955,41.78768,-12.911178,3.7237337,-1.117793,2.8419745,23.18009,-14.524696,2.4021435,2.6020033,-4.977437
-257.35364,85.43344,-22.878277,37.092842,-16.40564,0.9429342,-0.8132154,-1.953737,21.59852,-12.587772,4.767155,1.8853126,-5.1017895
-259.25775,82.471146,-25.807259,38.309204,-14.3626175,-0.587313,-7.447761,0.51176715,25.23119,-11.335826,2.3789682,2.0404575,-3.6796765
-256.08466,82.08006,-26.950861,40.615227,-8.697966,7.144948,-1.5357614,5.586112,26.963018,-13.49436,3.7560878,2.6642694,-1.4312549
-255.3908,88.64462,-29.540104,38.64298,-9.880015,10.140446,3.8597865,-2.106391,25.498142,-11.827936,10.723435,-1.0186292,-1.246877
-258.0395,87.80914,-32.318928,36.547104,-12.972885,3.1251073,-2.8941011,-7.3646727,25.032593,-14.097563,7.8283305,-4.2037883,-0.6866794
-263.5036,81.81778,-26.804394,35.93704,-14.25249,-0.17398478,-6.359524,-5.793098,20.45953,-11.902498,2.8341594,1.5036751,-4.4106154
-264.40015,77.47745,-21.556713,37.849373,-16.489237,2.9880915,-6.6472597,-3.4338865,23.396648,-10.04925,4.11816,6.6263704,-3.9775853
-259.1333,83.14673,-23.243908,41.014114,-11.668337,3.0255458,-2.7949657,-0.32584542,22.79401,-16.202963,2.6741304,1.9291749,1.8945863
-256.1596,85.9095,-23.43354,43.279114,-8.582818,5.111482,-2.0987523,3.6178288,28.566395,-10.3642845,6.823757,1.0600263,-0.021874785
-252.992,92.75859,-19.415901,41.266464,-10.515623,2.6609142,-2.3060775,2.690205,25.641853,-14.259769,9.107296,3.294812,-7.795937
-251.69843,90.928055,-25.923176,39.464485,-12.470867,4.505086,-3.5078185,-4.317662,20.241829,-18.272144,3.42348,-0.63503325,-9.048878
-250.7368,80.523895,-28.301529,45.732918,-6.257431,5.3118277,5.278117,-3.5545087,16.582983,-24.112617,1.9426615,-0.49480653,-3.250619
-255.4601,79.60517,-26.480515,46.14537,-7.8284144,3.8610573,8.649881,0.9988187,19.865292,-19.591103,6.168356,4.6332703,2.467455
-257.70972,84.30489,-21.876358,44.29207,-7.411707,7.1169767,6.5800858,-1.8495872,22.604103,-13.87558,6.791089,0.80578125,1.912382
-250.23358,79.577194,-22.334185,43.625957,-4.050757,9.104389,2.5690298,-2.0016055,21.351534,-13.489847,4.3282022,-0.6248877,-1.3140635
-252.01468,79.10374,-20.843994,44.419083,1.0737094,9.066674,0.15247846,-1.8844731,16.00713,-14.394875,1.0806385,3.8299835,-2.966376
-257.4204,82.875824,-21.07288,42.93085,-7.0291314,3.6413832,0.40389436,1.4900475,17.606148,-14.083103,-0.42510846,7.7862606,1.3982061
-257.48465,86.63252,-23.3729,43.133575,-9.822939,3.974469,0.005540345,-0.18829042,20.280163,-15.144625,2.9741647,7.731745,2.9371176
-257.50687,83.20816,-26.318043,45.232227,-3.7231703,7.771976,-2.6874452,-3.055326,23.820984,-16.53933,2.514147,5.7732077,-1.5997162
-257.72055,84.11003,-23.603952,49.168915,1.9832125,10.597729,-4.528546,-5.5813346,18.915833,-11.991247,3.120432,4.010379,-2.2771864
-259.88406,93.31563,-26.013222,47.353516,-4.495984,13.270777,-4.08842,-2.5779352,19.523367,-11.012685,4.0566072,-1.8495754,-0.6696957
-257.86328,90.62599,-30.058239,43.179153,-4.90686,8.741636,-0.2032617,0.7031262,21.993206,-18.270493,-0.06946459,-1.2859926,0.7424824
-261.8675,84.28163,-25.28209,45.174133,-7.4523277,2.8284833,-1.6859503,-2.3533387,17.943241,-19.122612,-0.59367263,4.7518663,2.763537
-260.01587,85.19378,-25.597668,47.47289,-8.369368,6.7502217,2.2656844,-0.90708697,16.125004,-14.173755,6.790477,10.993873,4.2461348
-260.09564,84.8477,-32.595795,48.098564,-11.168879,8.047313,7.5282993,6.334221,16.162987,-16.979431,8.010656,8.4619255,3.3408973
-257.72638,86.25749,-28.4603,46.25345,-13.432367,1.5639286,0.9090342,4.490958,12.680178,-23.484333,6.7763467,5.950181,0.9281231
-256.52335,86.04884,-24.82168,43.48105,-4.7880607,2.924366,-2.6164541,2.0554166,17.472445,-19.316265,8.403698,6.111349,-5.6770124
-255.17923,89.16437,-30.994598,41.7536,-4.958679,4.6992745,-4.063639,0.73942506,23.522968,-13.674313,9.337179,4.1109467,-4.4004807
-257.66718,87.45715,-28.046501,41.840637,-7.214672,1.6278253,-1.632473,2.0253808,20.051315,-14.308447,6.5979,3.4476037,-4.6729383
-259.88513,83.278015,-25.901762,43.99969,-5.921462,1.9497489,-4.0293655,1.4678414,19.15899,-14.610504,2.596564,2.690631,-5.6259985
-258.40924,81.04768,-25.318066,38.70369,-5.9915085,1.8647333,-5.3571086,0.29331973,18.700945,-8.373729,4.0671806,4.475528,-7.6116753
-256.23273,85.413445,-20.704731,36.91595,-10.023707,2.8659387,-0.6977378,3.295815,24.572872,-7.5470543,4.8222494,3.3699753,-5.7006106
-254.81285,90.66882,-24.109081,39.723274,-10.196656,5.7520547,1.0753341,3.5031948,24.7937,-11.091507,6.5256877,3.4315796,-5.4879785
-258.39273,84.15471,-25.603355,36.8852,-6.778638,7.6661234,1.1159245,1.0303996,22.477604,-9.2994585,9.95019,7.152706,-7.1322584
-261.72162,80.48831,-25.213041,31.633232,-7.5371447,6.551036,1.2950921,2.0717745,19.089193,-7.968753,5.7706995,3.1971323,-9.416283
-255.09723,83.800064,-24.515278,38.997,-7.746418,2.9989192,0.071700975,-0.3805747,14.637951,-11.714015,2.8842318,0.8599365,2.7624125
-247.7622,89.91472,-26.071888,43.590942,-8.480553,4.3927593,2.4737835,2.5353253,17.68395,-7.9588013,4.6565623,-0.10093561,4.0803027
-253.41893,86.15006,-29.423992,44.88689,-6.8456645,5.083689,2.2276707,5.762994,19.964695,-10.960896,6.1864924,4.9270277,-1.5367812
-257.8275,83.704865,-29.187073,45.051556,-6.652623,2.926093,-0.16118932,2.212845,20.11338,-16.420155,7.2086754,6.7851744,-4.059417
-259.72925,83.708405,-30.18609,44.081802,-9.979385,2.3725493,0.90396696,-3.4979188,19.405558,-18.368555,7.057314,0.89974535,-2.1639643
-260.57376,82.818504,-24.541336,45.29711,-6.122784,6.442818,4.6423597,-0.57412153,21.988937,-14.267847,5.097575,-1.2509586,-0.20174003
-262.79202,85.77345,-25.61084,40.412796,-7.139636,7.8470907,4.4054728,-2.3221803,23.040863,-20.018135,2.0788963,-4.3054194,2.0143306
-262.45828,88.79386,-32.861755,40.978928,-5.1024866,4.554555,1.6600981,-0.67894375,25.083054,-20.57932,5.0468206,-0.095811695,2.182373
-264.79977,81.53073,-32.957043,38.305664,-3.8498492,4.502825,-5.1018686,2.3479114,21.138645,-19.219707,2.5073767,5.10882,2.097159
-261.43677,84.54262,-30.46532,42.316566,-8.49633,7.20988,-3.8966146,3.0661952,17.84477,-13.674682,1.3736304,4.8348284,0.041506827
-256.9257,83.86737,-31.690638,40.121685,-7.6506777,9.732972,-0.8669905,0.521224,21.891148,-12.517552,2.0311997,3.5433369,3.9266331
-260.5293,75.210655,-23.708546,37.125412,-9.968019,5.4272995,-1.0521787,-0.3378319,23.78201,-14.627056,3.598367,6.5308475,2.6186807
-260.7804,78.6355,-22.819485,42.41101,-7.6290035,4.222232,3.10666,1.4100095,22.98618,-15.595751,7.0799003,2.821916,0.4121591
-259.02512,83.04024,-26.222818,47.741028,-6.4741106,3.8602974,-0.55335855,0.60591674,22.024014,-16.467264,6.047572,0.9817769,2.9994311
-252.3482,81.748085,-26.7986,47.295155,-2.7390761,3.872521,0.6752554,0.15026104,21.477835,-14.552216,5.3842525,-0.16825712,3.7963467
-251.99768,81.59383,-24.880226,44.879066,-7.631999,6.0661216,3.3379333,3.4570436,19.573568,-9.191274,4.215521,-2.0992827,-2.6764176
-256.29102,83.87164,-26.612398,46.465828,-9.404065,7.757952,1.7131094,2.5813367,16.011461,-11.908823,2.297214,-3.6029658,-2.7722938
-258.30692,86.674545,-23.986399,44.940266,-3.5649157,12.292482,5.520793,5.1417236,24.559048,-13.058199,3.7770245,2.0334868,-0.166399
-257.8815,83.86977,-24.555107,40.41037,-9.413774,10.254678,6.2269387,3.8109787,27.411276,-13.02634,9.689119,6.5002537,-0.26553714
-257.27142,87.30289,-24.649141,42.216827,-11.212826,6.48256,-0.30248564,0.5388328,21.401573,-13.18286,9.226153,8.149502,3.3814106
-251.89038,87.16599,-28.24928,39.265324,-9.032071,7.7327394,-2.9952176,-2.92696,19.765903,-11.299978,7.9805603,5.157796,6.1632047
-254.88853,83.993385,-28.068962,42.475304,-4.2782736,9.280668,-5.6524897,-2.8605528,17.634012,-7.1643496,9.673809,4.236436,1.1093938
-255.11224,84.93562,-25.024485,41.594757,-6.9045463,7.980167,-5.1551533,1.8155487,19.492435,-9.323761,8.392847,5.518416,-4.274093
-250.35101,84.523796,-25.098305,42.324944,-7.7554073,7.754108,-1.549104,2.9835114,19.100216,-14.493493,6.9678087,6.3022766,-2.1219678
-251.99098,83.545364,-27.123642,42.83451,-10.80982,7.010206,1.2772391,4.467944,20.835495,-13.553543,6.065419,0.9336473,-0.2317388
-257.15405,83.49478,-26.329643,42.221138,-7.7068152,5.5217896,-4.4074364,2.3651426,20.565948,-11.421888,0.80275494,-0.6596643,-3.0017643
-261.46176,80.225044,-25.250965,46.042145,-8.468361,4.9769034,-3.719054,-1.3867221,13.818403,-15.974044,3.4681973,5.6417494,1.6605024
-261.35092,80.86661,-25.464006,52.437202,-8.150971,3.6747103,-1.3859111,2.6263623,18.347363,-13.844765,6.4402347,-0.37555593,-1.9781762
-258.28882,86.798004,-30.241932,46.65684,-8.053003,2.4083009,-3.986858,4.1470604,25.688713,-16.513699,4.5040035,-3.1194763,-4.3446517
-257.28967,87.155525,-33.205063,42.41378,-9.459967,6.0398984,-1.860826,-0.7760836,28.062115,-15.51492,7.844516,0.35233766,2.4352214
-255.38725,84.62815,-26.543665,38.832474,-8.9885235,5.659761,-1.5883029,-1.9970114,24.634369,-10.781238,7.996168,2.6766152,-2.8139064
-254.56133,83.24109,-20.06822,43.845856,-1.7509608,4.241658,-2.2834966,-1.0161455,17.177341,-16.019424,5.2167625,2.2299688,-6.2277985
-253.99284,83.73665,-20.90281,42.96432,-1.6797069,4.105199,-4.328986,0.18425411,19.256382,-16.288454,6.6623983,5.263582,-4.04026
-261.1644,82.27483,-24.315758,40.579117,-6.7360225,2.5454197,-1.8286276,0.9002242,26.3251,-17.294346,6.5143757,5.404592,-6.68536
-258.2161,83.304695,-24.01976,45.984657,-6.4441996,5.277251,-2.677638,-1.2831842,26.111185,-14.45121,8.605497,2.6255968,-4.744018
-255.3299,84.470795,-26.24905,47.506264,-0.94109964,8.813161,-1.2090266,-3.6728058,23.596008,-13.468161,11.453627,2.786519,0.5025339
-258.39255,86.536415,-28.39855,45.838577,-3.2703803,11.253666,1.5534062,0.8277655,30.850468,-11.720734,5.7095337,-3.1186764,-0.6842992
-257.79373,85.64244,-28.925854,41.652023,-10.61278,9.183068,3.8840475,-0.4981991,27.314165,-9.335266,9.007305,-5.016884,-3.5503135
-254.87315,86.488,-25.241518,43.835213,-9.673634,6.3426967,-1.6352966,-3.3896136,22.378937,-13.177622,6.655879,-0.87416536,-4.928443
-250.32185,84.47963,-19.119589,41.758686,-9.651871,7.304244,-1.1315801,3.2087417,21.424599,-15.737465,2.397138,1.7164782,-2.1051815
-251.49771,84.63681,-14.02739,43.88941,-4.3886805,10.074915,2.580784,2.0246282,22.259195,-13.243935,3.0637019,0.7714828,-0.3881143
-256.32574,86.20839,-19.429298,47.0272,-3.482365,6.1277485,-1.0247769,2.001134,27.500889,-8.080973,9.817575,2.2556276,-3.9037645
-256.65283,83.87959,-22.03356,42.632607,-10.179429,0.9976076,-7.72396,-0.59695244,20.247776,-14.405463,1.0356252,7.881472,-4.85068
-254.37341,82.871445,-23.298597,40.37121,-9.586992,3.578504,-7.9323215,-1.3868474,17.887527,-15.552937,-1.2996308,3.3980317,-3.548845
-251.32663,79.17545,-26.083298,36.67627,-10.003012,4.735989,-1.5788387,2.3474796,21.844444,-13.311298,-0.19929212,-4.380615,-6.5854664
-251.96835,77.150215,-25.825264,38.491528,-5.666917,5.1606603,-2.151579,0.44209576,24.238697,-12.377495,0.39249033,-0.9679447,-4.623156
-252.00117,75.53076,-25.294348,41.88308,0.14232734,7.872231,-5.6245017,-4.8631454,24.68147,-12.110954,0.7577816,-1.4021593,-4.6729016
-248.9751,76.524155,-25.056847,39.488728,-4.2254786,7.1077127,-4.0199347,-4.529668,22.900711,-13.382911,4.276634,6.211781,-3.4110427
-249.98296,79.2717,-18.095219,41.97577,-7.1291046,5.3715067,-1.718631,-1.6548789,21.55411,-12.4423685,2.1595774,4.1979485,-2.1842833
-250.63629,79.686676,-15.779667,41.65117,-5.848115,6.943223,1.6554902,-1.325441,22.512184,-9.400009,2.1763475,5.7732477,2.4376054
-256.22958,78.91667,-22.170425,38.06046,-7.6118393,5.2685337,-3.0798736,-1.1785262,28.078407,-15.448669,5.5774984,0.157592,3.5687537
-258.667,76.796005,-25.885117,47.676163,-6.5045543,7.511736,-2.1209054,-4.5130157,23.985027,-17.1992,7.1197453,-4.4725184,4.0013533
-253.63734,82.24487,-27.048113,49.08294,-8.739092,5.6989083,-0.34655905,-3.5053296,21.054335,-15.634378,4.9840784,-6.1404305,-4.5802794
-248.14418,85.853516,-21.470238,49.761597,-6.2825027,2.2345524,3.3874166,-0.8390306,21.160961,-17.500511,2.8415666,-5.0240197,-2.4252741
-253.40446,84.943695,-23.683357,47.78003,-7.244916,4.7893834,4.6002293,-0.003372192,27.871315,-15.918671,7.022146,-3.1100583,3.8838813
-253.72667,78.1435,-28.294336,39.84351,-3.6068053,1.7731252,1.8435853,0.36006987,21.945488,-12.080586,9.857988,3.2943392,4.391699
-254.84395,84.9895,-27.829948,38.325634,-5.19882,-1.952913,-0.37216055,0.23101747,18.061262,-14.096687,8.062136,2.8961408,-0.79456997
-255.6297,86.13316,-24.591728,40.094597,-2.8405356,0.54508024,-1.0435946,-2.1341817,14.810308,-15.10684,5.3851013,0.06510292,3.9024167
-257.93378,86.56758,-28.218975,41.958035,-4.423979,2.2179363,-2.018348,-3.098899,20.393452,-13.182826,3.1053843,-2.9732497,3.6469545
-258.95117,85.99515,-26.823296,40.144955,-12.763882,0.80600995,-2.5396457,0.6933761,21.940454,-11.578632,0.6278944,1.0935347,-2.4126284
-255.92198,81.795746,-26.569511,43.981632,-10.763815,-1.2788036,-5.825149,4.036256,20.707003,-12.546867,2.6222105,5.8155727,-4.098958
-255.58733,78.296005,-26.596916,48.20952,-11.209091,2.5202713,-3.0952065,3.6735954,23.848557,-9.948324,2.8958886,2.7900488,1.0078421
-254.40756,78.60274,-22.054712,41.7926,-11.371081,10.351341,5.8253517,3.2085633,25.312752,-7.585422,3.1118944,-2.373303,-2.4205606
-247.54149,84.493835,-20.266993,44.557392,-4.8253174,13.944691,4.0112543,0.14040905,20.675661,-7.0774984,4.5070987,-0.47547185,-2.4068565
-251.09464,85.61615,-21.773945,51.691742,-0.2821732,9.900714,-1.3673873,-3.1628456,23.401798,-12.524042,11.914071,-0.26078552,-1.4845965
-255.06374,78.46122,-31.084581,46.292458,-6.043089,8.152324,0.6933372,-1.9666703,23.334728,-14.009666,14.204279,-4.564934,-0.8253567
-250.4151,80.27078,-29.337082,46.330917,-3.2286773,12.533991,6.2711687,-1.2453771,24.897858,-14.275138,8.95154,-4.621256,-2.0619154
-249.39035,79.220825,-26.1888,45.128487,-0.9078183,12.010733,3.0788395,-4.2993956,23.642517,-14.8147,3.713544,0.25024194,0.20319411
-250.86093,80.82901,-27.453678,47.462547,0.87114084,10.738478,4.336807,-3.1070788,22.962242,-12.680483,6.815932,0.3017559,0.8414837
-246.83693,84.03609,-23.831573,43.580894,-3.0381842,5.3179784,5.197233,3.107593,24.070639,-15.319632,8.021029,2.0065784,0.016000688
-251.14806,79.85715,-22.806986,40.037224,-7.5073543,3.6928458,2.799933,3.1210494,26.995968,-11.756923,2.6402774,1.3566952,-2.041336
-251.22682,70.30995,-21.639927,45.814297,-2.1838288,7.149268,-2.342735,-0.7660369,20.472382,-12.451979,0.46600798,3.3616774,-7.442048
-249.22961,73.11179,-19.562141,45.261086,0.24930945,9.090359,0.60913545,-0.056656808,18.202528,-11.662624,-0.1915654,1.7858449,-3.2638927
-249.3767,75.92241,-20.199133,43.9043,-5.2328153,4.593969,-0.9945948,-1.3420814,21.805033,-10.356039,2.851948,1.8169925,-1.6186128
-252.69028,76.18398,-22.891287,40.661026,-6.7993846,5.345283,3.4070778,2.2042575,28.232754,-13.251339,5.490113,3.1375723,0.9583051
-248.71315,78.19246,-17.155205,39.482418,-0.48742193,6.6055884,3.12007,0.8325627,21.519238,-15.43508,3.9620752,5.4818554,0.4008718
-250.49106,82.08575,-17.17198,43.345802,-1.6697433,11.182812,-0.1265117,-1.1985779,19.516369,-14.258339,3.3480878,4.576586,-2.36615
-249.99448,78.03546,-19.814137,41.919056,-3.468481,10.474295,-3.288571,2.0563471,24.061932,-7.2576165,1.8077072,7.566632,2.5427825
-250.37779,76.06151,-19.727661,43.81916,-1.1660402,4.900238,1.0368958,5.5028725,24.447027,-7.101648,2.7986543,6.709765,2.980957
-251.26428,80.62042,-18.19457,44.0167,-7.152258,3.3188193,3.7398229,4.5971766,22.614874,-6.090822,4.7299385,5.3423967,0.69092107
-249.61717,84.28517,-20.886627,39.12925,-10.557406,9.426542,1.9268233,4.969419,23.422478,-6.45245,2.1062174,2.948361,-0.50833285
-252.16507,77.55488,-20.996025,43.378403,-6.2226467,8.164974,-0.71827227,0.60709476,18.652077,-14.306419,0.5269161,5.755997,0.6637352
-255.11923,78.473434,-26.56461,46.259727,-4.867583,8.502561,2.3088365,-3.7520556,17.710228,-22.594814,2.852434,4.490972,3.3761852
-257.56863,78.63748,-30.573349,43.503693,-8.976222,9.516277,5.2428493,-2.518178,15.458836,-20.1027,5.961253,-1.6741288,-1.8589936
-255.60939,76.77111,-21.140266,41.49194,-12.365002,5.012114,4.4427385,-4.260225,19.672731,-11.236933,5.365341,-3.5282571,-5.741646
-254.40402,79.1564,-19.45251,42.4806,-13.036016,4.125287,-0.39056748,-1.1791116,22.061144,-8.378103,8.318417,2.838221,1.1098816
-252.41977,77.33503,-25.237314,41.78561,-6.9683924,9.881988,-1.3110597,2.5965474,25.440968,-7.88458,15.292373,7.9216924,5.285164
